make,model,year,engine_hp,engine_cylinders,transmission_type,vehicle_style,highway_mpg,city_mpg,price,above_average
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,Convertible,25,18,41820,1
Nissan,370Z,2016,332.0,6.0,MANUAL,Convertible,24,17,48100,1
Nissan,370Z,2016,350.0,6.0,AUTOMATIC,Coupe,26,19,43290,1
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,Coupe,26,19,39270,0
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,Coupe,26,19,34870,0
Nissan,370Z,2016,350.0,6.0,MANUAL,Coupe,26,18,41990,1
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,Coupe,26,19,38370,0
Nissan,370Z,2016,332.0,6.0,MANUAL,Convertible,24,17,45270,1
Nissan,370Z,2016,350.0,6.0,MANUAL,Coupe,26,18,45490,1
Nissan,370Z,2016,332.0,6.0,MANUAL,Coupe,26,18,29990,0
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,Convertible,25,18,46570,1
Nissan,370Z,2016,350.0,6.0,AUTOMATIC,Coupe,26,19,46790,1
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,Convertible,25,18,49400,1
Nissan,370Z,2016,332.0,6.0,MANUAL,Coupe,26,18,37070,0
Nissan,370Z,2016,332.0,6.0,AUTOMATIC,Coupe,26,19,31290,0
Nissan,370Z,2016,332.0,6.0,MANUAL,Coupe,26,18,37970,0
Nissan,370Z,2016,332.0,6.0,MANUAL,Coupe,26,18,33570,0
Nissan,370Z,2017,332.0,6.0,MANUAL,Coupe,26,18,37970,0
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Coupe,26,19,38370,0
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Coupe,26,19,34870,0
Nissan,370Z,2017,332.0,6.0,MANUAL,Coupe,26,18,29990,0
Nissan,370Z,2017,350.0,6.0,MANUAL,Coupe,26,18,45490,1
Nissan,370Z,2017,350.0,6.0,MANUAL,Coupe,26,18,41990,1
Nissan,370Z,2017,332.0,6.0,MANUAL,Convertible,24,17,45270,1
Nissan,370Z,2017,332.0,6.0,MANUAL,Coupe,26,18,33570,0
Nissan,370Z,2017,332.0,6.0,MANUAL,Convertible,24,17,48100,1
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Coupe,26,19,39270,0
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Convertible,25,18,46570,1
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Convertible,25,18,49400,1
Nissan,370Z,2017,332.0,6.0,MANUAL,Coupe,26,18,37070,0
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Convertible,25,18,41820,1
Nissan,370Z,2017,350.0,6.0,AUTOMATIC,Coupe,26,19,46790,1
Nissan,370Z,2017,350.0,6.0,AUTOMATIC,Coupe,26,19,43290,1
Nissan,370Z,2017,332.0,6.0,AUTOMATIC,Coupe,26,19,31290,0
Mazda,3,2015,184.0,4.0,MANUAL,Sedan,37,25,25045,0
Mazda,3,2015,184.0,4.0,AUTOMATIC,Sedan,39,28,26095,0
Mazda,3,2015,155.0,4.0,AUTOMATIC,Sedan,41,30,23795,0
Mazda,3,2015,155.0,4.0,MANUAL,Sedan,41,29,19595,0
Mazda,3,2015,155.0,4.0,MANUAL,Sedan,41,29,18445,0
Mazda,3,2015,184.0,4.0,MANUAL,Sedan,37,25,23845,0
Mazda,3,2015,184.0,4.0,AUTOMATIC,4dr Hatchback,37,27,25395,0
Mazda,3,2015,184.0,4.0,AUTOMATIC,Sedan,39,28,24895,0
Mazda,3,2015,184.0,4.0,MANUAL,4dr Hatchback,35,26,25545,0
Mazda,3,2015,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,24295,0
Mazda,3,2015,155.0,4.0,AUTOMATIC,Sedan,41,30,19495,0
Mazda,3,2015,155.0,4.0,MANUAL,4dr Hatchback,40,29,20095,0
Mazda,3,2015,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,19995,0
Mazda,3,2015,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,21145,0
Mazda,3,2015,155.0,4.0,MANUAL,4dr Hatchback,40,29,23245,0
Mazda,3,2015,155.0,4.0,MANUAL,Sedan,41,29,16945,0
Mazda,3,2015,184.0,4.0,MANUAL,4dr Hatchback,35,26,24345,0
Mazda,3,2015,155.0,4.0,AUTOMATIC,Sedan,41,30,20645,0
Mazda,3,2015,155.0,4.0,MANUAL,4dr Hatchback,40,29,18945,0
Mazda,3,2015,184.0,4.0,AUTOMATIC,4dr Hatchback,37,27,26595,0
Mazda,3,2015,155.0,4.0,MANUAL,Sedan,41,29,22745,0
Mazda,3,2015,155.0,4.0,AUTOMATIC,Sedan,41,30,17995,0
Mazda,3,2016,155.0,4.0,MANUAL,Sedan,41,29,22545,0
Mazda,3,2016,155.0,4.0,AUTOMATIC,Sedan,41,30,21095,0
Mazda,3,2016,184.0,4.0,AUTOMATIC,4dr Hatchback,37,27,25495,0
Mazda,3,2016,155.0,4.0,MANUAL,4dr Hatchback,40,29,20745,0
Mazda,3,2016,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,24295,0
Mazda,3,2016,155.0,4.0,AUTOMATIC,Sedan,41,30,23595,0
Mazda,3,2016,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,21795,0
Mazda,3,2016,155.0,4.0,MANUAL,Sedan,41,29,17845,0
Mazda,3,2016,184.0,4.0,AUTOMATIC,4dr Hatchback,37,27,26495,0
Mazda,3,2016,184.0,4.0,MANUAL,Sedan,37,25,24745,0
Mazda,3,2016,155.0,4.0,AUTOMATIC,Sedan,41,30,18895,0
Mazda,3,2016,155.0,4.0,AUTOMATIC,4dr Hatchback,40,30,19595,0
Mazda,3,2016,155.0,4.0,MANUAL,4dr Hatchback,40,29,23245,0
Mazda,3,2016,155.0,4.0,MANUAL,4dr Hatchback,40,29,18545,0
Mazda,3,2016,184.0,4.0,AUTOMATIC,Sedan,39,28,25795,0
Mazda,3,2016,155.0,4.0,MANUAL,Sedan,41,29,20045,0
Mazda,3,2016,184.0,4.0,MANUAL,4dr Hatchback,35,26,25445,0
Mazda,3,2016,184.0,4.0,AUTOMATIC,Sedan,39,28,24795,0
Mazda,3,2017,155.0,4.0,AUTOMATIC,Sedan,37,28,21495,0
Mazda,3,2017,155.0,4.0,MANUAL,Sedan,37,27,17845,0
Mazda,3,2017,184.0,4.0,MANUAL,Sedan,34,25,23145,0
Mazda,3,2017,184.0,4.0,AUTOMATIC,Sedan,36,27,24195,0
Mazda,3,2017,155.0,4.0,AUTOMATIC,4dr Hatchback,37,28,20145,0
Mazda,3,2017,184.0,4.0,AUTOMATIC,4dr Hatchback,35,26,24945,0
Mazda,3,2017,184.0,4.0,MANUAL,4dr Hatchback,33,25,23895,0
Mazda,3,2017,155.0,4.0,MANUAL,4dr Hatchback,37,27,19095,0
Mazda,3,2017,184.0,4.0,AUTOMATIC,4dr Hatchback,35,26,23445,0
Mazda,3,2017,155.0,4.0,AUTOMATIC,Sedan,37,28,18895,0
Mazda,3,2017,155.0,4.0,AUTOMATIC,4dr Hatchback,37,28,22245,0
Mazda,3,2017,184.0,4.0,MANUAL,4dr Hatchback,33,25,22395,0
Mazda,3,2017,155.0,4.0,MANUAL,Sedan,37,27,20445,0
BMW,4 Series Gran Coupe,2015,240.0,4.0,AUTOMATIC,Sedan,33,22,42300,1
BMW,4 Series Gran Coupe,2015,240.0,4.0,AUTOMATIC,Sedan,34,23,40300,0
BMW,4 Series Gran Coupe,2015,240.0,4.0,AUTOMATIC,Sedan,34,23,40300,0
BMW,4 Series Gran Coupe,2015,240.0,4.0,AUTOMATIC,Sedan,33,22,42300,1
BMW,4 Series Gran Coupe,2015,300.0,6.0,AUTOMATIC,Sedan,32,21,45800,1
BMW,4 Series Gran Coupe,2015,300.0,6.0,AUTOMATIC,Sedan,31,20,47800,1
BMW,4 Series Gran Coupe,2016,240.0,4.0,AUTOMATIC,Sedan,34,22,43650,1
BMW,4 Series Gran Coupe,2016,300.0,6.0,AUTOMATIC,Sedan,30,20,49950,1
BMW,4 Series Gran Coupe,2016,300.0,6.0,AUTOMATIC,Sedan,31,20,47950,1
BMW,4 Series Gran Coupe,2016,240.0,4.0,AUTOMATIC,Sedan,34,23,41650,1
BMW,4 Series Gran Coupe,2017,320.0,6.0,AUTOMATIC,Sedan,32,21,48300,1
BMW,4 Series Gran Coupe,2017,320.0,6.0,AUTOMATIC,Sedan,31,21,50300,1
BMW,4 Series Gran Coupe,2017,248.0,4.0,AUTOMATIC,Sedan,33,23,43950,1
BMW,4 Series Gran Coupe,2017,248.0,4.0,AUTOMATIC,Sedan,34,23,41950,1
BMW,4 Series,2015,300.0,6.0,AUTOMATIC,Convertible,29,20,56900,1
BMW,4 Series,2015,300.0,6.0,AUTOMATIC,Coupe,32,21,46250,1
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Convertible,33,21,50750,1
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Coupe,33,22,42750,1
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Convertible,34,23,48750,1
BMW,4 Series,2015,300.0,6.0,AUTOMATIC,Coupe,30,20,48250,1
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Coupe,33,22,42750,1
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Convertible,33,21,50750,1
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Coupe,35,23,40750,1
BMW,4 Series,2015,300.0,6.0,AUTOMATIC,Convertible,31,20,54900,1
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Convertible,34,23,48750,1
BMW,4 Series,2015,240.0,4.0,AUTOMATIC,Coupe,35,23,40750,1
BMW,4 Series,2016,240.0,4.0,AUTOMATIC,Convertible,33,21,52000,1
BMW,4 Series,2016,240.0,4.0,AUTOMATIC,Convertible,34,23,50000,1
BMW,4 Series,2016,240.0,4.0,MANUAL,Coupe,34,22,41850,1
BMW,4 Series,2016,300.0,6.0,AUTOMATIC,Coupe,30,20,50150,1
BMW,4 Series,2016,240.0,4.0,AUTOMATIC,Coupe,35,23,41850,1
BMW,4 Series,2016,300.0,6.0,AUTOMATIC,Convertible,29,20,58950,1
BMW,4 Series,2016,240.0,4.0,AUTOMATIC,Coupe,34,22,43850,1
BMW,4 Series,2016,300.0,6.0,AUTOMATIC,Coupe,31,20,48150,1
BMW,4 Series,2016,300.0,6.0,AUTOMATIC,Convertible,31,20,56950,1
BMW,4 Series,2017,248.0,4.0,AUTOMATIC,Convertible,34,23,50300,1
BMW,4 Series,2017,248.0,4.0,AUTOMATIC,Convertible,32,22,52300,1
BMW,4 Series,2017,320.0,6.0,AUTOMATIC,Coupe,31,21,50500,1
BMW,4 Series,2017,248.0,4.0,AUTOMATIC,Coupe,33,23,44150,1
BMW,4 Series,2017,248.0,4.0,AUTOMATIC,Coupe,34,23,42150,1
BMW,4 Series,2017,320.0,6.0,AUTOMATIC,Convertible,30,20,59300,1
BMW,4 Series,2017,320.0,6.0,AUTOMATIC,Convertible,29,21,57300,1
BMW,4 Series,2017,320.0,6.0,AUTOMATIC,Coupe,32,21,48500,1
Mercedes-Benz,400-Class,1992,268.0,8.0,AUTOMATIC,Sedan,20,15,2168,0
Mercedes-Benz,400-Class,1992,282.0,8.0,AUTOMATIC,Sedan,16,12,2497,0
Mercedes-Benz,400-Class,1993,275.0,8.0,AUTOMATIC,Sedan,22,16,2278,0
Mercedes-Benz,400-Class,1993,275.0,8.0,AUTOMATIC,Sedan,17,13,2650,0
Mercedes-Benz,420-Class,1990,201.0,8.0,AUTOMATIC,Sedan,17,14,2000,0
Mercedes-Benz,420-Class,1991,201.0,8.0,AUTOMATIC,Sedan,17,14,2186,0
Ferrari,456M,2001,442.0,12.0,AUTOMATIC,Coupe,14,9,223970,1
Ferrari,456M,2001,442.0,12.0,MANUAL,Coupe,15,9,219775,1
Ferrari,456M,2002,442.0,12.0,AUTOMATIC,Coupe,14,9,228625,1
Ferrari,456M,2002,442.0,12.0,MANUAL,Coupe,15,9,224585,1
Ferrari,456M,2003,442.0,12.0,AUTOMATIC,Coupe,14,9,228625,1
Ferrari,456M,2003,442.0,12.0,MANUAL,Coupe,15,9,224585,1
Ferrari,458 Italia,2013,562.0,8.0,AUTOMATED_MANUAL,Convertible,17,13,257412,1
Ferrari,458 Italia,2013,562.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,233509,1
Ferrari,458 Italia,2014,562.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,233509,1
Ferrari,458 Italia,2014,597.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,288000,1
Ferrari,458 Italia,2014,562.0,8.0,AUTOMATED_MANUAL,Convertible,17,13,257412,1
Ferrari,458 Italia,2015,562.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,239340,1
Ferrari,458 Italia,2015,562.0,8.0,AUTOMATED_MANUAL,Convertible,17,13,263553,1
Ferrari,458 Italia,2015,597.0,8.0,AUTOMATED_MANUAL,Coupe,17,13,291744,1
Alfa Romeo,4C,2015,237.0,4.0,AUTOMATED_MANUAL,Convertible,34,24,63900,1
Alfa Romeo,4C,2015,237.0,4.0,AUTOMATED_MANUAL,Coupe,34,24,68400,1
Alfa Romeo,4C,2015,237.0,4.0,AUTOMATED_MANUAL,Coupe,34,24,53900,1
Alfa Romeo,4C,2016,237.0,4.0,AUTOMATED_MANUAL,Coupe,34,24,55900,1
Alfa Romeo,4C,2016,237.0,4.0,AUTOMATED_MANUAL,Convertible,34,24,65900,1
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,23,17,41365,1
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,23,17,35740,0
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,37615,0
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,34695,0
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,35725,0
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,43400,1
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,23,17,32820,0
Toyota,4Runner,2014,270.0,6.0,AUTOMATIC,4dr SUV,22,17,38645,0
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,37825,0
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,43620,1
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,36115,0
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,22,17,35950,0
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,22,17,33210,0
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,38855,0
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,22,17,41585,1
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,35085,0
Toyota,4Runner,2015,270.0,6.0,AUTOMATIC,4dr SUV,21,17,41310,1
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,22,17,36690,0
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,44360,1
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,39595,0
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,41850,1
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,22,17,42325,1
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,35885,0
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,38565,0
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,21,17,36915,0
Toyota,4Runner,2016,270.0,6.0,AUTOMATIC,4dr SUV,22,17,34010,0
BMW,5 Series Gran Turismo,2015,300.0,6.0,AUTOMATIC,4dr Hatchback,28,19,60700,1
BMW,5 Series Gran Turismo,2015,445.0,8.0,AUTOMATIC,4dr Hatchback,24,16,71400,1
BMW,5 Series Gran Turismo,2015,300.0,6.0,AUTOMATIC,4dr Hatchback,26,18,63000,1
BMW,5 Series Gran Turismo,2015,445.0,8.0,AUTOMATIC,4dr Hatchback,25,16,69100,1
BMW,5 Series Gran Turismo,2016,300.0,6.0,AUTOMATIC,4dr Hatchback,26,18,63200,1
BMW,5 Series Gran Turismo,2016,445.0,8.0,AUTOMATIC,4dr Hatchback,24,16,72500,1
BMW,5 Series Gran Turismo,2016,300.0,6.0,AUTOMATIC,4dr Hatchback,28,19,60900,1
BMW,5 Series Gran Turismo,2017,300.0,6.0,AUTOMATIC,4dr Hatchback,26,18,63200,1
BMW,5 Series Gran Turismo,2017,300.0,6.0,AUTOMATIC,4dr Hatchback,27,19,60900,1
BMW,5 Series Gran Turismo,2017,445.0,8.0,AUTOMATIC,4dr Hatchback,24,15,72500,1
BMW,5 Series,2015,443.0,8.0,AUTOMATIC,Sedan,25,16,67200,1
BMW,5 Series,2015,302.0,6.0,AUTOMATIC,Sedan,29,20,57900,1
BMW,5 Series,2015,255.0,6.0,AUTOMATIC,Sedan,38,26,57100,1
BMW,5 Series,2015,241.0,4.0,AUTOMATIC,Sedan,33,22,52250,1
BMW,5 Series,2015,255.0,6.0,AUTOMATIC,Sedan,37,26,59400,1
BMW,5 Series,2015,443.0,8.0,AUTOMATIC,Sedan,25,17,64900,1
BMW,5 Series,2015,241.0,4.0,AUTOMATIC,Sedan,34,23,49950,1
BMW,5 Series,2015,302.0,6.0,AUTOMATIC,Sedan,31,20,55600,1
BMW,5 Series,2016,255.0,6.0,AUTOMATIC,Sedan,38,26,57350,1
BMW,5 Series,2016,302.0,6.0,AUTOMATIC,Sedan,29,20,58150,1
BMW,5 Series,2016,302.0,6.0,AUTOMATIC,Sedan,31,20,55850,1
BMW,5 Series,2016,240.0,4.0,AUTOMATIC,Sedan,34,22,52500,1
BMW,5 Series,2016,240.0,4.0,AUTOMATIC,Sedan,34,23,50200,1
BMW,5 Series,2016,443.0,8.0,AUTOMATIC,Sedan,25,16,68600,1
BMW,5 Series,2016,443.0,8.0,AUTOMATIC,Sedan,25,17,66300,1
BMW,5 Series,2016,255.0,6.0,AUTOMATIC,Sedan,37,26,59650,1
Mercedes-Benz,500-Class,1991,322.0,8.0,AUTOMATIC,Convertible,17,13,4155,0
Mercedes-Benz,500-Class,1992,322.0,8.0,AUTOMATIC,Sedan,15,11,2427,0
Mercedes-Benz,500-Class,1992,322.0,8.0,AUTOMATIC,Sedan,16,13,3245,0
Mercedes-Benz,500-Class,1992,322.0,8.0,AUTOMATIC,Convertible,17,13,4701,0
Mercedes-Benz,500-Class,1993,315.0,8.0,AUTOMATIC,Coupe,16,12,3176,0
Mercedes-Benz,500-Class,1993,315.0,8.0,AUTOMATIC,Sedan,18,14,3613,0
Mercedes-Benz,500-Class,1993,315.0,8.0,AUTOMATIC,Convertible,19,14,5140,0
Mercedes-Benz,500-Class,1993,315.0,8.0,AUTOMATIC,Sedan,16,12,2692,0
FIAT,500e,2015,0.0,0.0,DIRECT_DRIVE,2dr Hatchback,108,122,31800,0
FIAT,500e,2016,0.0,0.0,DIRECT_DRIVE,2dr Hatchback,103,121,31800,0
FIAT,500e,2017,0.0,0.0,DIRECT_DRIVE,2dr Hatchback,103,121,31800,0
FIAT,500,2015,160.0,4.0,MANUAL,Convertible,34,28,26595,0
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,18700,0
FIAT,500,2015,135.0,4.0,MANUAL,2dr Hatchback,34,28,19700,0
FIAT,500,2015,101.0,4.0,MANUAL,Convertible,34,28,22800,0
FIAT,500,2015,101.0,4.0,MANUAL,Convertible,34,28,24700,0
FIAT,500,2015,160.0,4.0,MANUAL,2dr Hatchback,34,28,22495,0
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,17495,0
FIAT,500,2015,101.0,4.0,MANUAL,Convertible,34,28,20345,0
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,17700,0
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,20400,0
FIAT,500,2015,101.0,4.0,MANUAL,2dr Hatchback,40,31,16845,0
FIAT,500,2016,160.0,4.0,MANUAL,Convertible,34,28,26695,0
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,21295,0
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,20395,0
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,17745,0
FIAT,500,2016,160.0,4.0,MANUAL,2dr Hatchback,34,28,22575,0
FIAT,500,2016,101.0,4.0,MANUAL,Convertible,40,31,24495,0
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,16995,0
FIAT,500,2016,101.0,4.0,MANUAL,Convertible,40,31,20395,0
FIAT,500,2016,135.0,4.0,MANUAL,2dr Hatchback,34,28,19700,0
FIAT,500,2016,101.0,4.0,MANUAL,2dr Hatchback,40,31,17900,0
FIAT,500,2016,101.0,4.0,MANUAL,Convertible,40,31,21395,0
FIAT,500,2017,160.0,4.0,MANUAL,2dr Hatchback,33,28,19995,0
FIAT,500,2017,101.0,4.0,AUTOMATIC,2dr Hatchback,33,27,19390,0
FIAT,500,2017,101.0,4.0,AUTOMATIC,Convertible,33,27,17485,0
FIAT,500,2017,101.0,4.0,AUTOMATIC,Convertible,33,27,20885,0
FIAT,500,2017,160.0,4.0,MANUAL,Convertible,33,28,21490,0
FIAT,500,2017,101.0,4.0,AUTOMATIC,2dr Hatchback,33,27,15990,0
FIAT,500L,2015,160.0,4.0,MANUAL,Wagon,33,25,19345,0
FIAT,500L,2015,160.0,4.0,MANUAL,Wagon,33,25,23095,0
FIAT,500L,2015,160.0,4.0,AUTOMATIC,Wagon,30,22,24695,0
FIAT,500L,2015,160.0,4.0,MANUAL,Wagon,33,25,21695,0
FIAT,500L,2015,160.0,4.0,MANUAL,Wagon,33,25,20695,0
FIAT,500L,2016,160.0,4.0,MANUAL,Wagon,33,25,21880,0
FIAT,500L,2016,160.0,4.0,MANUAL,Wagon,33,25,23395,0
FIAT,500L,2016,160.0,4.0,AUTOMATIC,Wagon,30,22,24795,0
FIAT,500L,2016,160.0,4.0,MANUAL,Wagon,33,25,20795,0
FIAT,500L,2016,160.0,4.0,MANUAL,Wagon,33,25,19495,0
FIAT,500L,2017,160.0,4.0,AUTOMATIC,Wagon,30,22,23695,0
FIAT,500L,2017,160.0,4.0,AUTOMATIC,Wagon,30,22,20995,0
FIAT,500L,2017,160.0,4.0,AUTOMATIC,Wagon,30,22,22995,0
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,30,21,24635,0
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,31,22,25135,0
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,30,21,29235,0
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,31,22,23335,0
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,31,22,22735,0
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,30,21,27035,0
FIAT,500X,2016,160.0,4.0,MANUAL,4dr SUV,34,25,20000,0
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,31,22,27335,0
FIAT,500X,2016,180.0,4.0,AUTOMATIC,4dr SUV,30,21,25235,0
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,29,21,27035,0
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,30,22,25135,0
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,29,21,25235,0
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,29,21,23890,0
FIAT,500X,2017,180.0,4.0,AUTOMATIC,4dr SUV,30,22,23335,0
FIAT,500X,2017,160.0,4.0,MANUAL,4dr SUV,33,25,19995,0
Ferrari,550,2001,485.0,12.0,MANUAL,Convertible,12,8,248500,1
Ferrari,550,2001,485.0,12.0,MANUAL,Coupe,12,8,205840,1
Mercedes-Benz,560-Class,1990,238.0,8.0,AUTOMATIC,Coupe,16,12,2323,0
Mercedes-Benz,560-Class,1990,238.0,8.0,AUTOMATIC,Sedan,16,12,2170,0
Mercedes-Benz,560-Class,1991,238.0,8.0,AUTOMATIC,Coupe,16,12,2443,0
Mercedes-Benz,560-Class,1991,238.0,8.0,AUTOMATIC,Sedan,16,12,2304,0
McLaren,570S,2016,562.0,8.0,AUTOMATED_MANUAL,Coupe,23,16,184900,1
Ferrari,575M,2002,515.0,12.0,MANUAL,Coupe,15,9,214670,1
Ferrari,575M,2002,515.0,12.0,AUTOMATED_MANUAL,Coupe,16,9,224670,1
Ferrari,575M,2003,515.0,12.0,MANUAL,Coupe,15,9,217890,1
Ferrari,575M,2003,515.0,12.0,AUTOMATED_MANUAL,Coupe,16,9,228339,1
Ferrari,575M,2004,515.0,12.0,AUTOMATED_MANUAL,Coupe,16,9,228339,1
Ferrari,575M,2004,515.0,12.0,MANUAL,Coupe,15,9,217890,1
Maybach,57,2010,543.0,12.0,AUTOMATIC,Sedan,16,10,366000,1
Maybach,57,2010,631.0,12.0,AUTOMATIC,Sedan,16,10,455500,1
Maybach,57,2010,604.0,12.0,AUTOMATIC,Sedan,16,10,405500,1
Maybach,57,2011,543.0,12.0,AUTOMATIC,Sedan,16,10,372500,1
Maybach,57,2011,620.0,12.0,AUTOMATIC,Sedan,16,10,412000,1
Maybach,57,2012,543.0,12.0,AUTOMATIC,Sedan,16,10,379050,1
Maybach,57,2012,620.0,12.0,AUTOMATIC,Sedan,16,10,418950,1
Ferrari,599,2009,611.0,12.0,AUTOMATED_MANUAL,Coupe,15,11,320580,1
Ferrari,599,2009,611.0,12.0,MANUAL,Coupe,15,11,310543,1
Ferrari,599,2010,611.0,12.0,MANUAL,Coupe,15,11,310543,1
Ferrari,599,2011,611.0,12.0,AUTOMATED_MANUAL,Coupe,15,11,320580,1
Ferrari,599,2011,661.0,12.0,AUTOMATED_MANUAL,Coupe,15,11,410000,1
Mazda,5,2013,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,24470,0
Mazda,5,2013,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,20940,0
Mazda,5,2013,157.0,4.0,MANUAL,Passenger Minivan,28,21,19940,0
Mazda,5,2013,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,22070,0
Mazda,5,2014,157.0,4.0,MANUAL,Passenger Minivan,28,21,20140,0
Mazda,5,2014,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,24670,0
Mazda,5,2014,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,21140,0
Mazda,5,2014,157.0,4.0,AUTOMATIC,Passenger Minivan,28,22,22270,0
Mazda,5,2015,157.0,4.0,AUTOMATIC,Passenger Minivan,28,21,24770,0
Mazda,5,2015,157.0,4.0,AUTOMATIC,Passenger Minivan,28,21,22370,0
Mazda,5,2015,157.0,4.0,AUTOMATIC,Passenger Minivan,28,21,21240,0
BMW,6 Series Gran Coupe,2015,445.0,8.0,AUTOMATIC,Sedan,24,16,92600,1
BMW,6 Series Gran Coupe,2015,315.0,6.0,AUTOMATIC,Sedan,29,20,81300,1
BMW,6 Series Gran Coupe,2015,315.0,6.0,AUTOMATIC,Sedan,31,20,78300,1
BMW,6 Series Gran Coupe,2015,445.0,8.0,AUTOMATIC,Sedan,25,17,89600,1
BMW,6 Series Gran Coupe,2016,445.0,8.0,AUTOMATIC,Sedan,24,15,93900,1
BMW,6 Series Gran Coupe,2016,315.0,6.0,AUTOMATIC,Sedan,29,20,82500,1
